group_id;material_id;item_qty;item_dim_1;item_dim_2;item_dim_3;item_class
13702;13700;0.379;;;;
13703;13700;1.232;;;;
13704;13700;0.662;;;;
13705;13700;3.758;;;;
13706;13700;1.227;;;;
13707;13700;4.808;;;;
13708;13700;1.232;;;;
13709;13700;1.232;;;;
13710;13700;2.672;;;;
13711;13700;1.244;;;;
13712;13700;1.847;;;;
13713;13700;3.476;;;;
13714;13700;0.589;;;;
13715;13700;0.461;;;;
13716;13700;0.655;;;;
13717;14115;0.08;;;;
13718;14115;0.11;;;;
13719;14115;0.9;;;;
13720;12460;0.0704;320;220;;
13721;12460;0.22;500;440;;
13722;12460;0.22;500;440;;
13723;12455;0.01111;110;101;;
13724;12455;0.01111;110;101;;
13725;12455;0.01331;121;110;;
13726;12455;0.01397;127;110;;
13727;12455;0.01672;152;110;;
13728;12455;0.03113;283;110;;
13729;12455;0.03311;301;110;;
13730;12455;0.025;200;125;;
13731;12455;0.00627;110;57;;
13732;12455;0.00627;110;57;;
13733;12455;0.0084;120;70;;
13734;12457;0.04224;256;165;;
13735;12457;0.06784;265;256;;
13736;13673;0.628;;;;
13737;13673;0.629;;;;
13738;13673;1.018;;;;
13739;50341;1.04;;;;
13740;33527;3.259;;;;
13741;33527;2.619;;;;
13742;33527;1.595;;;;
13743;33527;0.954;;;;
13744;33527;1.25;;;;
13745;33527;1.207;;;;
13746;33527;1.174;;;;
13747;33527;1.469;;;;
13748;33527;1.045;;;;
13749;33527;0.63;;;;
13750;33527;3.108;;;;
13844;50469;1;;;;
13850;13749;1;;;;
13849;13747;1;;;;
13833;50453;1;;;;
13832;50452;1;;;;
13870;12455;0.593;409;1695;;
13871;12455;0.556;409;1590;;
13872;12457;0.011155;115;97;;
13873;12457;0.01274;182;70;;
13874;12457;0.011155;115;97;;
13875;12460;0.22;500;440;;
13876;12455;0.01111;110;101;;
13877;12455;0.03311;301;110;;
13878;12457;0.01274;182;70;;
13879;12455;0.0084;120;70;;
13880;12455;0.03113;283;110;;
13881;12455;0.01672;152;110;;
13882;12455;0.01111;110;101;;
13883;12455;0.01331;121;110;;
13884;12455;0.01397;127;110;;
13885;12455;0.00627;110;57;;
13886;12460;0.0704;320;220;;
13887;12362;4.666;;;;
13888;12362;3.815;;;;
13889;12362;2.941;;;;
13890;12362;0.934;;;;
13891;12362;0.205;;;;
13892;12362;1.487;;;;
13893;12362;1.5;;;;
13894;12362;1.359;;;;
13895;12362;1.357;;;;
13896;12366;4.666;;;;
13897;12366;3.815;;;;
13898;12366;2.941;;;;
13899;12366;0.934;;;;
13900;12366;0.205;;;;
13901;12366;1.487;;;;
13902;12366;1.5;;;;
13903;12366;1.359;;;;
13904;12366;1.357;;;;
13905;13687;1.049;;;;
13906;13687;0.329;;;;
13907;13687;0.879;;;;
13908;13687;1.29;;;;
13909;13687;1.414;;;;
13910;13687;0.522;;;;
13911;13687;2.538;;;;
13912;13687;2.538;;;;
13913;13687;1.406;;;;
13914;13687;0.889;;;;
13915;13687;0.516;;;;
13916;13687;2.091;;;;
13917;13688;1.29;;;;
13918;13688;1.29;;;;
13919;13688;1.8;;;;
13920;13688;2.316;;;;
13921;13688;2.322;;;;
13922;12458;0.36;2571.00;140.00;;
13923;12459;0.088;452.00;195.00;;
13924;12455;0.05;322.00;155.00;;
13925;12457;0.013;91.00;140.00;;
13926;12457;0.033;214.00;156.00;;
13927;12457;0.033;214.00;156.00;;
13928;12457;0.049;290.00;170.00;;
13929;12457;0.842;4211.00;200.00;;
13930;12457;0.832;4162.00;200.00;;
13931;12457;0.846;4229.00;200.00;;
13932;12457;0.829;4144.00;200.00;;
13933;12457;0.839;4196.00;200.00;;
13934;12457;0.831;4156.00;200.00;;
13935;12457;0.835;4174.00;200.00;;
13936;12457;0.843;4214.00;200.00;;
13937;12457;2.518;4268.00;590.00;;
13938;12457;2.478;4200.00;590.00;;
13939;12457;2.486;4213.00;590.00;;
13940;12457;2.509;4252.00;590.00;;
13941;12457;0.006;76.00;75.00;;
13942;12457;0.054;566.00;95.00;;
13943;13701;0.127;;;;
13944;13701;0.127;;;;
13945;13700;1.177;;;;
13946;13700;1.187;;;;
13947;13700;4.672;;;;
13948;13700;1.187;;;;
13949;13700;3.917;;;;
13950;13700;2.993;;;;
13951;13700;1.187;;;;
13952;13700;1.011;;;;
13953;13700;0.276;;;;
13954;13700;1.589;;;;
13955;13700;1.412;;;;
13956;13700;1.187;;;;
13957;13700;1.412;;;;
13958;14117;1.888;;;;
13977;50464;1;;;;
13978;50465;1;;;;
13979;50454;1;;;;
13980;50453;1;;;;
13981;50460;1;;;;
13982;50456;1;;;;
13983;50466;1;;;;
13984;50451;1;;;;
13985;50452;1;;;;
13986;50455;1;;;;
13987;13746;1;;;;
13988;13748;1;;;;
13989;13747;1;;;;
13990;50350;1;;;;
13991;50351;1;;;;
13992;50352;1;;;;
13993;13750;1;;;;
13994;50349;1;;;;
13995;50464;1;;;;
13995;13747;1;;;;
13995;50352;1;;;;
13996;50465;1;;;;
13996;13747;1;;;;
13996;50352;1;;;;
13997;50454;1;;;;
13997;13746;1;;;;
13997;50350;1;;;;
13998;50464;1;;;;
13998;13747;1;;;;
13998;50352;1;;;;
13999;50465;1;;;;
13999;13747;1;;;;
13999;50352;1;;;;
14000;50454;1;;;;
14000;13746;1;;;;
14000;50350;1;;;;
14001;50464;1;;;;
14001;13747;1;;;;
14001;50352;1;;;;
14002;50465;1;;;;
14002;13747;1;;;;
14002;50352;1;;;;
14003;50454;1;;;;
14003;13746;1;;;;
14003;50350;1;;;;
14004;50453;1;;;;
14004;13746;1;;;;
14004;50350;1;;;;
14005;50454;1;;;;
14005;13746;1;;;;
14005;50350;1;;;;
14006;50464;1;;;;
14006;13747;1;;;;
14006;50352;1;;;;
14007;50453;1;;;;
14007;13746;1;;;;
14007;50350;1;;;;
14008;50454;1;;;;
14008;13746;1;;;;
14008;50350;1;;;;
14009;50464;1;;;;
14009;13747;1;;;;
14009;50352;1;;;;
14010;50456;1;;;;
14010;13746;1;;;;
14010;50350;1;;;;
14011;50466;1;;;;
14011;13747;1;;;;
14011;50352;1;;;;
14012;50451;1;;;;
14012;13750;1;;;;
14012;50349;1;;;;
14013;50466;1;;;;
14013;13747;1;;;;
14013;50352;1;;;;
14014;50451;1;;;;
14014;13750;1;;;;
14014;50349;1;;;;
14015;50466;1;;;;
14015;13747;1;;;;
14015;50352;1;;;;
14016;50454;1;;;;
14016;13746;1;;;;
14016;50350;1;;;;
14017;50456;1;;;;
14017;13746;1;;;;
14017;50350;1;;;;
14018;50454;1;;;;
14018;13746;1;;;;
14018;50350;1;;;;
14019;50456;1;;;;
14019;13746;1;;;;
14019;50350;1;;;;
14020;50455;1;;;;
14020;13746;1;;;;
14020;50350;1;;;;
14021;50455;1;;;;
14021;13746;1;;;;
14021;50350;1;;;;
14022;50464;1;;;;
14022;13747;1;;;;
14022;50352;1;;;;
14023;12366;1.816;;;;
14024;12366;1.423;;;;
14025;12366;0.965;;;;
14026;12366;2.573;;;;
14027;12366;0.196;;;;
14028;49472;4.382;;;;
14029;49472;0.152;;;;
14030;49472;2.606;;;;
14031;49472;0.267;;;;
14032;49472;0.267;;;;
14033;49472;0.118;;;;
14034;49472;0.355;;;;
14035;49472;1.408;;;;
14036;49472;0.96;;;;
14037;49472;0.192;;;;
14038;49472;1.8;;;;
14039;49472;1.001;;;;
14040;13700;1.048;;;;
14041;13700;1.917;;;;
14042;13700;1.048;;;;
14043;13700;1.467;;;;
14044;13700;1.014;;;;
14045;13700;2.637;;;;
14046;13700;0.247;;;;
14047;14117;0.669;;;;
14048;14117;0.974;;;;
14049;12455;0.008125;65;125;;
14055;13687;1.952;;;;
14056;13687;0.821;;;;
14057;13687;1.436;;;;
14058;14117;1.999;;;;
14059;12457;0.03312;180;184;;
14060;12457;0.03312;180;184;;
14061;12457;0.114;100;145;;
14062;12457;0.04032;160;252;;
14063;12457;0.0374;170;220;;
14069;12362;4.33;;;;
14070;12362;0.83;;;;
14071;12366;4.33;;;;
14072;12366;0.83;;;;
14073;13687;4.3;;;;
14074;13687;4.3;;;;
14075;13687;0.8;;;;
14076;13687;0.788;;;;
14077;12455;0.008125;65;125;;
14078;13700;4.419;;;;
14079;13700;1.174;;;;
14080;13700;0.919;;;;
14084;13687;2.215;;;;
14085;13687;2.215;;;;
14086;13687;1.775;;;;
14088;13687;2.215;;;;
14089;13687;2.215;;;;
14090;13687;1.775;;;;
14087;12457;0.0152;100;152;;
14094;12457;0.022648;149;152;;
14095;12457;0.041087;181;227;;
14096;12457;0.041087;181;227;;
14097;14117;2.583;;;;
14098;14117;2.583;;;;
14099;14117;1.944;;;;
14100;14117;1.944;;;;
14112;50691;0.3594;1198;300;;
14110;13699;0.17;;;;
14111;13699;0.17;;;;
14114;12455;0.0265;212;125;;
14115;12366;2.09;;;;
14116;12366;2.523;;;;
14117;12366;1.807;;;;
14118;12366;1.803;;;;
14119;12366;0.377;;;;
14120;12366;1.827;;;;
14121;12366;0.225;;;;
14122;12366;1.015;;;;
14123;12366;0.171;;;;
14124;12366;1.019;;;;
14125;12366;3.761;;;;
14126;12366;1.134;;;;
14127;12366;1.401;;;;
14128;12366;4.845;;;;
14129;12366;1.998;;;;
14130;12366;1.998;;;;
14131;12372;7.22;;;;
14132;12372;7.22;;;;
14133;13687;1.16;;;;
14134;13687;2.227;;;;
14135;13687;2.227;;;;
14136;13687;1.49;;;;
14137;13687;1.16;;;;
14138;13687;1.38;;;;
14139;12455;0.008125;65;125;;
14140;12455;0.008125;65;125;;
14141;12457;0.0503;100;503;;
14142;12457;0.0402;100;402;;
14143;12457;0.0908;100;908;;
14144;12457;0.03216;120;268;;
14145;12457;0.03924;120;327;;
14146;12457;0.021895;145;151;;
14147;12457;0.021895;145;151;;
14148;12457;0.03904;160;244;;
14149;12457;0.03904;160;244;;
14150;12457;0.026732;163;164;;
14151;12457;0.026732;163;164;;
14152;12457;0.07437;201;370;;
14153;12457;0.0777;210;370;;
14154;12457;0.07955;215;370;;
14155;12457;0.0057;75;76;;
14156;13834;0.463;;;;
14157;13701;0.076;;;;
14158;13701;2.652;;;;
14159;13701;2.652;;;;
14160;13701;2.652;;;;
14161;13701;2.652;;;;
14162;49472;4.105;;;;
14163;49472;4.105;;;;
14164;49472;4.105;;;;
14165;49472;2.515;;;;
14166;49472;1.788;;;;
14167;49472;1.003;;;;
14168;49472;1;;;;
14169;49472;1.023;;;;
14170;49472;1.018;;;;
14171;13700;1.06;;;;
14172;13700;2.107;;;;
14173;13700;2.574;;;;
14174;13700;1.822;;;;
14175;13700;1.823;;;;
14176;13700;0.388;;;;
14177;13700;1.879;;;;
14178;13700;0.23;;;;
14179;13700;1.06;;;;
14180;13700;1.117;;;;
14181;13700;0.222;;;;
14182;13700;1.06;;;;
14183;13700;1.076;;;;
14184;14117;1;;;;
14185;14117;1;;;;
14186;14117;0.991;;;;
14187;14117;0.991;;;;
14188;14117;0.958;;;;
14189;14117;0.828;;;;
14190;14117;0.99;;;;
14191;14117;1.993;;;;
14217;12366;0.423;;;;
14218;12366;1.257;;;;
14219;12366;2.301;;;;
14220;12377;1.036;;;;
14221;12377;1.141;;;;
14222;13687;1.418;;;;
14223;13687;1.224;;;;
14224;12455;0.008125;125;65;;
14225;12457;0.0374;220;170;;
14226;49472;2.257;;;;
14227;49472;1.104;;;;
14228;49472;1.293;;;;
14229;49472;1.187;;;;
14230;49472;0.183;;;;
14231;49472;0.456;;;;
14232;13700;1.05;;;;
14233;13700;1.05;;;;
14234;13700;0.49;;;;
14235;13700;1.05;;;;
14236;13700;1.308;;;;
14237;13700;2.419;;;;
15081;50722;0.52;833;625;;
15076;50722;1.53;1325;1151;;
15050;50722;2.37;2115;1121;;
15082;50722;2.05;927;2211;;
15056;50722;2.23;1833;1215;;
15051;50722;4.06;2115;1919;;
é só pra trolar';50722;4.06;2115;1919;;
15079;50722;2.49;1667;1496;;
15064;50722;1.35;1349;1000;;
15088;50722;2.41;1833;1315;;
15046;50722;2.52;1919;1315;;
15062;50722;1.46;1457;1000;;
15075;50722;3.74;250;1495;;
15080;50722;2.14;1428;1496;;
15052;50722;2.88;1919;1500;;
15071;50722;0.31;610;510;;
15084;50722;1.31;1256;104;;
15087;50722;0.82;1000;820;;
15073;50722;1.03;1495;690;;
15065;50722;1.46;1457;1000;;
15085;50722;1.35;1256;1073;;
15077;50722;1.72;1495;1151;;
15063;50722;1.36;1360;1000;;
15058;50722;1.36;1215;1121;;
15067;50722;1.93;1459;1325;;
15054;50722;1.68;1500;1121;;
15089;50722;1.47;1315;1121;;
15060;50722;2.68;2680;1000;;
15061;50722;1.35;1349;1000;;
15069;50722;3.56;2689;1325;;
15059;50722;1.36;1360;1000;;
15066;50722;2.59;190;1364;;
15068;50722;2.18;1495;1459;;
15055;50722;2.33;1919;1215;;
14330;12455;0.06;200;300;;
15083;50722;1.47;1256;1169;;
15053;50722;2.75;1833;1500;;
15072;50722;1.55;1495;1039;;
15057;50722;0.73;1283;566;;
15078;50722;0.93;622;1496;;
15070;50722;4.02;2689;1495;;
15074;50722;3.31;250;1325;;
15086;50722;0.82;1000;820;;
14331;12456;0.06;200;300;;
14333;12362;0.921;;;;
14334;12362;0.835;;;;
14335;12362;0.259;;;;
14336;12362;1.017;;;;
14337;12362;0.408;;;;
14338;12362;0.172;;;;
14339;12362;2.387;;;;
14340;12362;1.698;;;;
14341;12362;1.832;;;;
14342;12362;3.344;;;;
14343;12362;2.605;;;;
14344;12362;1.987;;;;
14345;12362;2.697;;;;
14346;12362;3.129;;;;
14347;12362;2.512;;;;
14348;12362;2.686;;;;
14349;12362;1.045;;;;
14350;12362;3.637;;;;
14351;12362;1.6;;;;
14352;12362;1.609;;;;
14353;12366;0.921;;;;
14354;12366;0.835;;;;
14355;12366;0.259;;;;
14356;12366;1.017;;;;
14357;12366;0.408;;;;
14358;12366;0.172;;;;
14359;12366;2.387;;;;
14360;12366;1.698;;;;
14361;12366;1.832;;;;
14362;12366;3.344;;;;
14363;12366;2.605;;;;
14364;12366;1.987;;;;
14365;12366;2.697;;;;
14366;12366;3.129;;;;
14367;12366;2.512;;;;
14368;12366;2.686;;;;
14369;12366;1.045;;;;
14370;12366;3.637;;;;
14371;12366;1.6;;;;
14372;12366;1.609;;;;
14373;13687;3;;;;
14374;13687;2.088;;;;
14375;13687;3;;;;
14376;13687;2.078;;;;
14377;13687;3;;;;
14378;13687;3;;;;
14379;13687;2.3;;;;
14380;13687;2.3;;;;
14381;13687;2.3;;;;
14382;13687;2.3;;;;
14383;13687;1.528;;;;
14384;13687;1.304;;;;
14385;13687;1.696;;;;
14386;13687;0.441;;;;
14387;13687;0.273;;;;
14388;13687;1.528;;;;
14389;13687;1.304;;;;
14390;13687;1.4;;;;
14391;13687;3.336;;;;
14392;13687;3.336;;;;
14393;13687;1.4;;;;
14394;13687;3.326;;;;
14395;13687;0.69;;;;
14396;13687;0.695;;;;
14397;13687;3.336;;;;
14398;13687;3.336;;;;
14399;13687;1.97;;;;
14400;13687;3.336;;;;
14401;13687;3.336;;;;
14402;13687;0.861;;;;
14403;13687;1.97;;;;
14404;13687;1.96;;;;
14405;13687;0.816;;;;
14406;13687;0.818;;;;
14407;13687;1.96;;;;
14408;13687;2.36;;;;
14409;13687;0.4;;;;
14410;13687;1.744;;;;
14411;13687;1;;;;
14412;13687;0.223;;;;
14413;13687;0.315;;;;
14414;13687;1;;;;
14415;13687;0.99;;;;
14416;13687;0.816;;;;
14417;13687;3.336;;;;
14418;13687;3.336;;;;
14419;13687;0.817;;;;
14420;13687;1.96;;;;
14421;13687;1.679;;;;
14422;13687;2.359;;;;
14423;13687;0.289;;;;
14424;13687;0.826;;;;
14425;13687;0.224;;;;
14426;13687;1.704;;;;
14427;12455;0.03225;125;258;;
14428;12455;0.02325;125;186;;
14429;12455;0.008125;65;125;;
14430;12457;0.02343;142;165;;
14431;12457;0.41087;181;227;;
14433;13701;1.637;;;;
14434;13700;1.174;;;;
14435;13700;1.119;;;;
14436;13700;0.459;;;;
14437;13700;2.437;;;;
14438;13700;0.223;;;;
14439;13700;1.755;;;;
14440;13700;1.889;;;;
14441;13700;3.395;;;;
14442;13700;2.655;;;;
14443;13700;2.089;;;;
14444;13700;2.748;;;;
14445;13700;1.174;;;;
14446;13700;3.395;;;;
14447;13700;3.129;;;;
14448;13700;2.562;;;;
14449;13700;2.693;;;;
14450;13700;1.102;;;;
14451;13700;1.102;;;;
14452;13700;3.65;;;;
14453;13700;1.65;;;;
14454;13700;1.651;;;;
14455;13700;1.609;;;;
14456;13700;1.174;;;;
14457;13700;0.927;;;;
14458;13700;1.174;;;;
14459;13700;1.174;;;;
14460;13700;1.174;;;;
14461;13700;1.174;;;;
14462;13700;1.174;;;;
14463;13700;0.885;;;;
14464;13700;0.309;;;;
14502;12366;0.646;;;;
14503;12366;0.648;;;;
14504;12366;2.037;;;;
14505;12366;2.174;;;;
14506;12366;2.163;;;;
14507;12366;2.658;;;;
14508;12366;2.68;;;;
14509;12366;2.679;;;;
14510;12366;2.679;;;;
14511;12366;3.892;;;;
14512;12366;3.973;;;;
14513;12366;0.953;;;;
14514;12366;1.246;;;;
14515;12366;0.21;;;;
14516;12366;2.732;;;;
14517;13687;1.135;;;;
14518;13687;0.838;;;;
14519;13687;0.838;;;;
14520;13688;1.012;;;;
14521;13688;1.244;;;;
14522;13688;1;;;;
14523;13688;1.244;;;;
14524;13688;3.916;;;;
14525;13688;3.916;;;;
14526;12455;0.008125;125;65;;
14527;12455;0.008125;125;65;;
14528;12455;0.008125;125;65;;
14529;12457;0.0155;155;100;;
14530;12457;0.01425;125;114;;
14531;12457;0.0374;220;170;;
14532;12457;0.007875;125;63;;
14533;13701;0.155;;;;
14534;13701;0.155;;;;
14535;13701;2.257;;;;
14536;13701;2.257;;;;
14537;49472;5.578;;;;
14538;49472;5.578;;;;
14539;49472;5.578;;;;
14540;49472;5.578;;;;
14541;13700;1.058;;;;
14542;13700;1.058;;;;
14543;13700;2.05;;;;
14544;13700;1.058;;;;
14545;13700;2.187;;;;
14546;13700;2.182;;;;
14547;13700;1.058;;;;
14548;13700;2.675;;;;
14549;13700;2.697;;;;
14550;13700;2.696;;;;
14551;13700;3.845;;;;
14552;13700;1.136;;;;
14553;13700;0.524;;;;
14554;13700;1.136;;;;
14555;13700;3.968;;;;
14556;13700;0.524;;;;
14557;13700;1.175;;;;
14558;13700;0.977;;;;
14559;13700;1.297;;;;
14560;13700;1.175;;;;
14561;13700;0.209;;;;
14562;13700;2.75;;;;
14563;49472;2.321;;;;
14564;49472;1.46;;;;
14565;49472;0.507;;;;
14566;49472;0.183;;;;
14567;49472;0.199;;;;
14568;49472;0.291;;;;
14569;49472;0.291;;;;
14570;49472;0.15;;;;
14571;49472;0.213;;;;
14572;49472;2.321;;;;
14573;49472;1.46;;;;
14574;49472;0.507;;;;
14575;49472;0.183;;;;
14576;49472;0.213;;;;
14577;49472;0.15;;;;
14578;49472;0.199;;;;
14579;49472;2.321;;;;
14580;49472;1.46;;;;
14581;49472;0.507;;;;
14582;49472;2.321;;;;
14583;49472;1.46;;;;
14584;14117;0.882;;;;
14585;14117;0.916;;;;
14586;14117;0.916;;;;
14587;14117;1.011;;;;
14588;14117;0.802;;;;
14589;14117;1.011;;;;
14590;14117;0.1;;;;
14591;14117;0.981;;;;
14592;14117;1.181;;;;
14593;14117;1.232;;;;
14618;12457;0.01278;71;180;;
14619;12457;0.01278;71;180;;
14620;12457;0.0144;120;120;;
14621;12457;0.02415;42;575;;
14622;12457;0.041087;181;227;;
14623;13701;0.26;;;;
14624;13701;0.26;;;;
14625;50427;2.678;;;;
14626;14110;2.344;;;;
14627;14110;1.934;;;;
14628;12457;0.054264;204;266;;
14629;12457;0.099552;204;488;;
14630;13687;2.414;;;;
14631;12457;0.1105;221;500;;
14632;12457;0.0227;100;227;;
14633;12457;0.041087;181;227;;
14634;13687;2.414;;;;
14635;13687;2.578;;;;
14636;13687;2.578;;;;
14637;13687;1.774;;;;
14638;13687;1.774;;;;
21189;50204;0.165;;;;
14640;13688;1.534;;;;
14641;13688;1.534;;;;
14642;12455;0.529452;462;1146;;
14654;14117;1.673;;;;
14655;14117;0.799;;;;
14656;14117;0.799;;;;
14657;14117;2.66;;;;
14658;14117;0.09;;;;
14659;14110;1.934;;;;
14663;13681;2.462;;;;
14664;13681;2.4;;;;
14665;13681;2.307;;;;
14666;13681;2.307;;;;
14667;12456;0.0648;162;400;;
14668;12456;0.0648;68;76;;
14669;13681;0.4;;;;
14670;13681;0.628;;;;
14671;13681;0.59;;;;
14672;13681;2.307;;;;
14687;50710;1;;;;
14673;13681;0.4;;;;
14674;12456;0.0648;162;400;;
14675;13681;0.628;;;;
14676;13681;0.59;;;;
14677;13681;2.307;;;;
14678;12456;0.0648;68;76;;
14679;13681;0.4;;;;
14680;12456;0.0648;162;400;;
14685;50452;1;;;;
14689;12362;0.92;;;;
14690;12362;2.13;;;;
14691;12362;1.781;;;;
14692;12362;2.307;;;;
14693;12362;1.384;;;;
14694;12362;0.416;;;;
14695;12362;1.409;;;;
14696;12362;1.238;;;;
14697;12362;1.016;;;;
14698;12362;0.171;;;;
14699;12362;1.471;;;;
14700;12362;0.463;;;;
14701;12362;1.716;;;;
14702;12362;2.39;;;;
14703;12366;0.92;;;;
14704;12366;2.13;;;;
14705;12366;1.781;;;;
14706;12366;2.307;;;;
14707;12366;1.384;;;;
14708;12366;0.416;;;;
14709;12366;1.358;;;;
14710;12366;1.238;;;;
14711;12366;1.016;;;;
14712;12366;0.171;;;;
14713;12366;1.471;;;;
14714;12366;0.463;;;;
14715;12366;1.716;;;;
14716;12366;2.39;;;;
14717;13687;2.258;;;;
14718;13687;0.778;;;;
14719;13687;1.525;;;;
14720;13687;0.77;;;;
14721;13687;0.723;;;;
14722;13687;0.835;;;;
14723;13687;0.895;;;;
14724;13687;0.89;;;;
14725;13687;2.263;;;;
14726;13687;1.77;;;;
14727;13687;2.121;;;;
14728;13687;0.763;;;;
14729;13687;0.864;;;;
14730;13687;0.661;;;;
14731;13687;0.906;;;;
14732;13687;1.22;;;;
14733;13687;2.297;;;;
14734;13687;1.376;;;;
14735;13687;0.257;;;;
14736;13687;1.23;;;;
14737;13687;3.27;;;;
14738;13687;1.533;;;;
14739;13687;0.656;;;;
14740;13687;0.94;;;;
14741;13687;0.236;;;;
14742;13687;0.845;;;;
14743;13687;0.95;;;;
14744;13687;0.234;;;;
14745;13687;4.539;;;;
14746;13687;0.666;;;;
14747;13687;1;;;;
14748;13687;1.245;;;;
14749;13687;1;;;;
14750;13687;1.7;;;;
14751;13687;1.69;;;;
14752;13687;1.7;;;;
14753;13687;1.532;;;;
14754;13687;2.565;;;;
14755;13687;0.973;;;;
14756;13687;1.336;;;;
14757;13687;2.021;;;;
14758;13687;2.021;;;;
14759;12455;0.008125;125;65;;
14760;12455;0.008125;125;65;;
14761;12455;0.008125;125;65;;
14762;12455;0.01628;220;74;;
14763;12457;0.033227;223;149;;
15412;50465;2;;;;
14764;12457;0.03995;235;170;;
14765;12457;0.0374;220;170;;
14766;12457;0.0462;220;210;;
14767;12457;0.0057;76;75;;
14768;12457;0.0057;76;75;;
14769;12457;0.02068;220;94;;
14770;12457;0.02068;220;94;;
14771;13700;0.704;;;;
14772;13700;0.704;;;;
14773;13700;1.177;;;;
14774;13700;0.949;;;;
14775;13700;2.17;;;;
14776;13700;1.853;;;;
14777;13700;2.379;;;;
14778;13700;1.426;;;;
14779;13700;0.443;;;;
14780;13700;1.177;;;;
14781;13700;1.177;;;;
14782;13700;1.459;;;;
14783;13700;0.532;;;;
14784;13700;1.296;;;;
14785;13700;1.296;;;;
14786;13700;1.177;;;;
14787;13700;1.117;;;;
14788;13700;0.222;;;;
14789;13700;1.177;;;;
14790;13700;1.484;;;;
14791;13700;0.469;;;;
14792;13700;1.817;;;;
14793;13700;2.491;;;;
14794;13700;0.532;;;;
14795;14117;0.934;;;;
14796;14117;0.934;;;;
14797;14117;2.395;;;;
14798;14117;0.296;;;;
14799;14117;0.895;;;;
14800;14117;0.89;;;;
14801;14117;0.804;;;;
14802;14117;0.99;;;;
14803;14117;0.617;;;;
14804;14117;0.613;;;;
14805;14117;2.068;;;;
14686;50716;1;;;;
15595;12362;1.035;;;;
15596;12362;1.315;;;;
15238;12459;0.102;300;340;;
15599;12362;0.706;;;;
15598;12362;0.916;;;;
15600;12362;1.706;;;;
15597;12362;1.285;;;;
15861;50455;4;;;;
15859;50452;19;;;;
2266;12457;0.0336;280;120;;((REC))
2270;12458;0.055;220;250;;
14856;12456;0.0648;68;76;;
15237;12459;0.033;300;110;;
15235;12455;0.078;520;150;;
15236;12458;0.0765;510;150;;
15234;12455;0.0825;550;150;;
15233;12455;0.1495;650;230;;
15232;12455;0.1235;650;190;;
15001;50707;2.3;2292;1010;;
14983;50707;1.9;1208;1595;;
14988;50707;2.1;1277;1663;;
14996;50707;1.1;1052;1013;;
14992;50707;0.9;871;1057;;
15003;50707;0.8;824;924;;
14991;50707;2.2;1336;1663;;
14990;50707;2.1;1240;1663;;
14989;50707;2.1;1235;1663;;
14982;50707;1.8;1110;1595;;
14987;50707;1.2;762;1580;;
14999;50707;1.3;780;1640;;
14986;50707;1.1;708;1580;;
14994;50707;2.7;1982;1342;;
14984;50707;1.8;1110;1595;;
15000;50707;1.7;1658;1010;;
14995;50707;1.1;1131;1013;;
14985;50707;1.8;1130;1595;;
14998;50707;0.8;780;1010;;
14993;50707;0.9;977;871;;
14881;12362;4.297;;;;
14882;12362;4.673;;;;
14883;12362;2.897;;;;
14884;12362;3.179;;;;
14885;12362;3.085;;;;
14886;12366;4.297;;;;
14887;12366;4.673;;;;
14888;12366;2.897;;;;
14889;12366;3.179;;;;
14890;12366;3.085;;;;
14891;13687;0.924;;;;
14892;13687;0.924;;;;
14893;13687;0.4;;;;
14894;13687;0.924;;;;
14895;13687;1.464;;;;
14896;13687;0.9;;;;
15416;50716;58;;;;
14898;12459;0.076995;435;177;;
14899;12459;0.0261;435;60;;
14900;12461;0.14;400;350;;
14901;12462;0.102921;507;203;;
14902;12455;0.019375;155;125;;
14903;12455;0.0175;140;125;;
15449;50748;2;;;;
14905;12456;0.0144;120;120;;
15450;50716;119;;;;
14907;12456;0.01216;190;64;;
14908;12456;0.01216;190;64;;
14909;12456;0.01216;190;64;;
14910;12456;0.026978;329;82;;
14911;12456;0.027224;332;82;;
14912;12456;0.027224;332;82;;
14913;12456;0.027224;332;82;;
14914;12456;0.03136;320;98;;
14915;12457;0.04655;350;133;;
14916;12457;0.037107;279;133;;
14917;12457;0.04228;302;140;;
14918;14456;11.538;;;;
14919;12457;0.0327;218;150;;
14920;12457;0.08688;362;240;;
14897;12457;0.0576;240;240;;
14921;12457;0.0576;240;240;;
14922;12457;0.0648;270;240;;
14923;12457;0.104408;421;248;;
14924;12457;0.104408;421;248;;
14925;12457;0.083;332;250;;
14926;12457;0.083;332;250;;
14927;12457;0.109881;421;261;;
14906;12457;0.0786;300;262;;
14928;12457;0.111986;421;266;;
14929;12457;0.09909;367;270;;
14930;12457;0.115354;421;274;;
14931;12457;0.116901;419;279;;
14932;12457;0.119834;419;286;;
14933;12457;0.16095;555;290;;
14934;12457;0.096;320;300;;
14904;12457;0.12111;367;330;;
14935;12457;0.112225;335;335;;
14936;14456;11.538;;;;
15422;50457;2;;;;
15413;50458;4;;;;
15447;50459;47;;;;
15417;50718;2;;;;
14938;12457;0.005;100;50;;
15415;50461;37;;;;
15452;50717;89;;;;
14939;12457;0.33;600;550;;
15448;50461;12;;;;
15423;50720;3;;;;
14941;12457;0.0222;300;74;;
14942;12457;0.018424;188;98;;
14943;12457;0.017738;181;98;;
